dictId,index,tier,term,base,level,definition,vocabPattern,matchSummary
vocab,749,strong,canvas,,B2,A canvas is a thick piece of cloth that artists use to paint on.,an_term,[strong] term:canvas (term_word)
vocab,750,strong,canyon,,B2,A canyon is a narrow valley with steep walls through which a river often flows.,an_term,[strong] term:canyon (term_word)
vocab,751,strong,cap,,A2,A cap is a soft hat with a curved part at the front.,an_term,[strong] term:cap (term_word)
vocab,752,strong,capable,,B2,A capable person or thing can do an action.,an_term,[strong] term:capable (term_word)
vocab,753,strong,capacity,,B2,The capacity of something is the amount of things that can be put in it.,the_term,[strong] term:capacity (term_word)
vocab,754,strong,capital,,A2,A capital is a city where a country’s government is based.,an_term,[strong] term:capital (term_word)
vocab,755,strong,capitalism,,B2,Capitalism is an economic system where private companies make goods for profit.,term_is,[strong] term:capitalism (term_word)
vocab,756,strong,capitalist,,B2,A capitalist is a business person who invests in trade and industry for profit.,an_term,[strong] term:capitalist (term_word)
vocab,757,strong,captain,,B1,A captain is the person who controls a ship or airplane.,an_term,[strong] term:captain (term_word)
vocab,759,strong,captive,,B2,A captive is a prisoner.,an_term,[strong] term:captive (term_word)
vocab,760,strong,capture,,B2,To capture something is to catch and hold it.,to_term,[strong] term:capture (term_word)
vocab,761,strong,car,,A1,A car is a vehicle with four wheels used for transportation.,an_term,[strong] term:car (term_word)
vocab,762,strong,caramel,,B2,"Caramel is a sweet, chewy candy made from sugar and milk.",term_is,[strong] term:caramel (term_word)
vocab,763,strong,carbon,,B2,Carbon is a chemical element.,term_is,[strong] term:carbon (term_word)
vocab,764,strong,carbon dioxide,,B2,Carbon dioxide is a gas made from one carbon atom and two oxygen atoms.,term_is,[strong] term:carbon dioxide (term_phrase); [strong] term:carbon (term_word); [strong] term:dioxide (term_word)
vocab,765,strong,card,,A1,A card is a small piece of plastic or paper used to buy or use things.,an_term,[strong] term:card (term_word)
vocab,766,strong,cardboard,,B2,Cardboard is a material made out of stiff paper. It is often used to make boxes.,term_is,[strong] term:cardboard (term_word)
vocab,767,strong,care,,A2,Care is the effort made to do something correctly or safely.,term_is,[strong] term:care (term_word)
vocab,768,strong,career,,B1,A career is a job that you do for a large part of your life.,an_term,[strong] term:career (term_word)
vocab,769,strong,careful,,A2,Careful means giving attention to doing something correctly or safely.,term_means,[strong] term:careful (term_word)
vocab,770,strong,carefully,,A2,"Carefully means with great attention, especially to detail or safety.",term_means,[strong] term:carefully (term_word)
vocab,771,strong,caretaker,,B2,"A caretaker is a person who takes care of very young, old, or sick people.",an_term,[strong] term:caretaker (term_word)
vocab,773,strong,carpenter,,B2,A carpenter is a person who builds things with wood.,an_term,[strong] term:carpenter (term_word)
vocab,774,strong,carpet,,A2,"A carpet is a thick, heavy, woven fabric used to cover the floor.",an_term,[strong] term:carpet (term_word)
vocab,776,strong,carriage,,B2,A carriage is a vehicle pulled by a horse.,an_term,[strong] term:carriage (term_word)
vocab,777,strong,carrot,,A1,A carrot is an orange vegetable.,an_term,[strong] term:carrot (term_word)
vocab,778,strong,carry,,A1,To carry is to hold something while moving it.,to_term,[strong] term:carry (term_word)
vocab,779,strong,cart,,A2,A cart is a vehicle used for carrying things.,an_term,[strong] term:cart (term_word)
vocab,780,strong,cartoon,,B2,A cartoon is a funny drawing.,an_term,[strong] term:cartoon (term_word)
vocab,781,strong,carve,,B2,To carve means to cut into something.,to_term,[strong] term:carve (term_word)
vocab,782,strong,case,,B2,A case is an example of a particular situation or of something happening.,an_term,[strong] term:case (term_word)
vocab,783,strong,cash,,A2,Cash is money in the form of coins or bills.,term_is,[strong] term:cash (term_word)
vocab,784,strong,casino,,B2,A casino is a place where people go to gamble.,an_term,[strong] term:casino (term_word)
vocab,785,strong,cast,,B2,To cast something means to throw it.,to_term,[strong] term:cast (term_word)
vocab,786,strong,castle,,A2,"A castle is a large building with thick walls and towers, built in the past to defend against attack.",an_term,[strong] term:castle (term_word)
vocab,788,strong,casual,,B2,A casual thing is relaxed or simple.,an_term,[strong] term:casual (term_word)
vocab,789,strong,casualty,,B2,A casualty is a person killed or injured in a war or an accident.,an_term,[strong] term:casualty (term_word)
vocab,790,strong,cat,,A1,A cat is a small animal related to lions and tigers that is kept as a pet.,an_term,[strong] term:cat (term_word)
vocab,791,strong,catalog,,B2,A catalog is a book or pamphlet that lists and describes products or services.,an_term,[strong] term:catalog (term_word)
vocab,793,strong,catch,,A1,To catch is to grab or get something.,to_term,[strong] term:catch (term_word)
vocab,794,strong,category,,B2,A category is a group of things that share similar qualities.,an_term,[strong] term:category (term_word)
vocab,795,strong,cater,,B2,To cater to someone means to provide them with all the things they need or want.,to_term,[strong] term:cater (term_word)
vocab,796,strong,caterpillar,,B2,A caterpillar is a small insect that looks like a worm and eats plants.,an_term,[strong] term:caterpillar (term_word)
vocab,797,strong,cathedral,,B2,"A cathedral is an important, and often large and beautifully-built, church.",an_term,[strong] term:cathedral (term_word)
vocab,798,strong,Catholic,,B2,A Catholic thing or person is one that is connected with the Roman Catholic Church.,an_term,[strong] term:catholic (term_word)
vocab,799,strong,cattle,,B2,Cattle are cows and bulls that are kept for their meat or milk.,,[strong] term:cattle (term_word)
vocab,802,strong,caution,,B2,Caution is care and attention in order to avoid danger.,term_is,[strong] term:caution (term_word)
vocab,803,strong,cautious,,B2,A cautious person is careful to avoid danger.,an_term,[strong] term:cautious (term_word)
vocab,804,strong,cave,,A2,A cave is an open space or hole underground or inside a mountain or cliff.,an_term,[strong] term:cave (term_word)
vocab,805,strong,cease,,B2,To cease is to stop doing something or to stop something happening.,to_term,[strong] term:cease (term_word)
vocab,806,strong,ceiling,,B1,The ceiling is the top of a room.,the_term,[strong] term:ceiling (term_word)
vocab,807,strong,celebrate,,B1,To celebrate is to do something to show that an event is special.,to_term,[strong] term:celebrate (term_word)
vocab,808,strong,celebrity,,B2,A celebrity is someone who is famous.,an_term,[strong] term:celebrity (term_word)
vocab,809,strong,celery,,B2,"Celery is a vegetable with long, green, crunchy stalks.",term_is,[strong] term:celery (term_word)
vocab,810,strong,cell,,B2,A cell is the smallest part of a living thing that can live by itself.,an_term,[strong] term:cell (term_word)
vocab,811,strong,cellar,,B2,"A cellar is a room under a building, often used for storage.",an_term,[strong] term:cellar (term_word)
vocab,812,strong,cello,,B2,A cello is a large string instrument that is played while sitting down.,an_term,[strong] term:cello (term_word)
vocab,813,strong,Celsius,,B2,Celsius is a scale for measuring temperature.,term_is,[strong] term:celsius (term_word)
vocab,814,strong,cement,,B2,Cement is a powder that is mixed with water and sand to make concrete.,term_is,[strong] term:cement (term_word)
vocab,815,strong,cemetery,,B2,A cemetery is a place where people are buried when they die.,an_term,[strong] term:cemetery (term_word)
vocab,816,strong,censor,,B2,"To censor information means to remove it if it is dangerous, rude, or rebellious.",to_term,[strong] term:censor (term_word)
vocab,817,strong,center,,A2,The center of something is the middle of it.,the_term,[strong] term:center (term_word)
vocab,818,strong,centigrade,,B2,"If a temperature is given in centigrade, it is the same as the temperature in Celsius.",if_term,[strong] term:centigrade (term_word)
vocab,819,strong,centimeter,,A2,A centimeter is a unit of length equal to 0.01 meters.,an_term,[strong] term:centimeter (term_word)
vocab,821,strong,century,,B1,A century is one hundred years.,an_term,[strong] term:century (term_word)
vocab,822,strong,cereal,,A2,Cereal is a breakfast food made from grains that is eaten with milk.,term_is,[strong] term:cereal (term_word)
vocab,823,strong,ceremony,,B1,A ceremony is an event that happens on special occasions.,an_term,[strong] term:ceremony (term_word)
vocab,824,strong,certain,,A2,"If you are certain about something, you know it is true.",if_term,[strong] term:certain (term_word)
vocab,825,strong,certainly,,A2,Certainly means without doubt.,term_means,[strong] term:certainly (term_word)
vocab,826,strong,certificate,,B2,A certificate is a document that says that something is true or happened.,an_term,[strong] term:certificate (term_word)
vocab,827,strong,certify,,B2,To certify something means to confirm that its results are true.,to_term,[strong] term:certify (term_word)
vocab,828,strong,chain,,A2,A chain is a series of connected metal rings.,an_term,[strong] term:chain (term_word)
vocab,829,strong,chair,,A1,A chair is a piece of furniture for one person to sit on.,an_term,[strong] term:chair (term_word)
vocab,830,strong,chairman,,B2,A chairman is the person in charge of a meeting or organization.,an_term,[strong] term:chairman (term_word)
vocab,831,strong,challenge,,B1,A challenge is something difficult to complete.,an_term,[strong] term:challenge (term_word)
vocab,832,strong,chamber,,B2,A chamber is a closed space or room used for a special purpose.,an_term,[strong] term:chamber (term_word)
vocab,833,strong,champion,,B2,A champion is the winner of a competition.,an_term,[strong] term:champion (term_word)
vocab,834,strong,chance,,A2,A chance is an opportunity to do something.,an_term,[strong] term:chance (term_word)
vocab,835,strong,change,,A1,To change is to become different.,to_term,[strong] term:change (term_word)
vocab,836,strong,channel,,B2,"A channel is a long, deep space between two edges.",an_term,[strong] term:channel (term_word)
vocab,837,strong,chaos,,B2,Chaos is a situation that is confusing and not ordered.,term_is,[strong] term:chaos (term_word)
vocab,839,strong,chaotic,,B2,"When something is chaotic, it is crazy, confused, and hectic.",,[strong] term:chaotic (term_word)
vocab,840,strong,chapel,,B2,A chapel is a building where people go to pray and worship God.,an_term,[strong] term:chapel (term_word)
vocab,841,strong,chapter,,A2,A chapter is a part of a book that usually has a number or a title.,an_term,[strong] term:chapter (term_word)
vocab,842,strong,character,,B1,Your character is your personality.,,[strong] term:character (term_word)
vocab,843,strong,characteristic,,B2,A characteristic is something that shows what a person or a thing is like.,an_term,[strong] term:characteristic (term_word)
vocab,844,strong,charge,,B1,A charge is the price to pay for something.,an_term,[strong] term:charge (term_word)
vocab,845,strong,charitable,,B2,A charitable organization aims to help people.,an_term,[strong] term:charitable (term_word)
vocab,847,strong,charity,,B2,"Charity is an act of giving help, usually money, to those who need it.",term_is,[strong] term:charity (term_word)
vocab,848,strong,charm,,B2,To charm someone is to please them with your personality.,to_term,[strong] term:charm (term_word)
vocab,849,strong,chart,,B1,A chart is a list of information.,an_term,[strong] term:chart (term_word)
vocab,851,strong,chase,,B1,You chase people when you run after them and try to catch them.,,[strong] term:chase (term_word)
vocab,852,strong,chat,,B1,To chat is to talk with someone.,to_term,[strong] term:chat (term_word)
vocab,853,strong,chatter,,B2,To chatter means to talk quickly about unimportant things.,to_term,[strong] term:chatter (term_word)
